Timestamp;Scheduled Date;Scheduled Time;Train ID;Status;Origin;Destination;Train Type Classification;Carriage Info;Raw Units
2026-03-29 19:44:44;30-03-2026;13:03:00;396;Scheduled;HMB;KH;Talgo;16 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD
2026-03-29 21:45:24;30-03-2026;15:03:00;1174;Scheduled;HMB;KH;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-03-30 03:36:25;30-03-2026;17:02:30;397;Scheduled;KH;HMB;Talgo;16 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD
2026-03-30 06:05:18;30-03-2026;17:03:00;394;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-111);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-03-30 06:05:18;30-03-2026;19:02:30;399;Scheduled;KH;HMB;German IC Coaches;9 cars (Nos. 1-111);EB + BV + BV + BPX + BPX + BPB + BV + AV + EB
2026-03-30 07:58:41;30-03-2026;19:03:00;1172;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-03-30 15:22:38;31-03-2026;09:02:30;1173;Scheduled;KH;HMB;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-03-30 17:09:34;31-03-2026;11:02:30;393;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-03-30 17:09:34;31-03-2026;11:03:00;398;Scheduled;HMB;KH;German IC Coaches;9 cars (Nos. 1-111);EB + BPX + BPB + BV + BV + BPX + BVS + AV + EB
2026-03-30 19:17:15;31-03-2026;13:02:30;1175;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-03-30 19:17:15;31-03-2026;13:03:00;396;Scheduled;HMB;KH;Talgo;16 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD
2026-03-30 21:55:06;31-03-2026;15:03:00;1174;Scheduled;HMB;KH;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-03-31 03:27:27;31-03-2026;17:02:30;397;Scheduled;KH;HMB;Talgo;16 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD
2026-03-31 05:52:05;31-03-2026;17:03:00;394;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-03-31 05:52:05;31-03-2026;19:02:30;399;Scheduled;KH;HMB;German IC Coaches;9 cars (Nos. 1-12);EB + AV + BV + BV + BPX + BPX + BPB + BV + EB
2026-03-31 07:43:09;31-03-2026;19:03:00;1172;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-03-31 15:20:49;01-04-2026;09:02:30;1173;Scheduled;KH;HMB;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-03-31 17:12:29;01-04-2026;11:02:30;393;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-03-31 17:12:29;01-04-2026;11:03:00;398;Scheduled;HMB;KH;German IC Coaches;9 cars (Nos. 1-111);EB + BV + BPB + BPX + BPX + BV + BV + AV + EB
2026-03-31 19:17:22;01-04-2026;13:02:30;1175;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-03-31 19:17:22;01-04-2026;13:03:00;396;Scheduled;HMB;KH;Talgo;16 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD
2026-03-31 21:53:11;01-04-2026;15:03:00;1174;Scheduled;HMB;FA;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-01 03:41:18;01-04-2026;17:02:30;397;Scheduled;KH;HMB;Talgo;16 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD
2026-04-01 03:41:18;01-04-2026;17:03:00;394;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-111);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-04-01 06:02:40;01-04-2026;19:02:30;399;Scheduled;KH;HMB;German IC Coaches;9 cars (Nos. 1-111);EB + AV + BV + BV + BPX + BPX + BPB + BV + EB
2026-04-01 07:51:51;01-04-2026;19:03:00;1172;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-04-06 15:04:46;07-04-2026;09:02:30;1173;Scheduled;FA;HMB;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-06 17:03:39;07-04-2026;11:02:30;393;Scheduled;KD;HMB;Talgo;17 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-06 17:03:39;07-04-2026;11:03:00;398;Scheduled;HMB;KH;German IC Coaches;9 cars (Nos. 1-12);EB + BV + BV + BPX + BPX + BPB + BVS + AV + EB
2026-04-06 19:17:09;07-04-2026;13:02:30;1175;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-06 19:17:09;07-04-2026;13:03:00;396;Scheduled;HMB;KH;Talgo;16 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD
2026-04-06 21:50:10;07-04-2026;15:03:00;1174;Scheduled;HMB;KH;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-06 23:49:56;07-04-2026;17:02:30;397;Scheduled;KH;HMB;Talgo;16 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD
2026-04-07 03:28:21;07-04-2026;17:03:00;394;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-07 05:53:59;07-04-2026;19:02:30;399;Scheduled;KH;HMB;German IC Coaches;9 cars (Nos. 1-111);EB + AV + BVS + BPX + BV + BV + BPB + BPX + EB
2026-04-07 07:47:42;07-04-2026;19:03:00;1172;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-111);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-04-07 15:40:43;08-04-2026;09:02:30;1173;Scheduled;KH;HMB;IC3;4 cars (Nos. 71-82);MFU + MFA
2026-04-07 17:14:44;08-04-2026;11:02:30;393;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-04-07 17:14:44;08-04-2026;11:03:00;398;Scheduled;HMB;KH;German IC Coaches;9 cars (Nos. 1-111);EB + BPX + BPB + BV + BV + BPX + BVS + AV + EB
2026-04-07 19:20:13;08-04-2026;13:02:30;1175;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-07 19:20:13;08-04-2026;13:03:00;396;Scheduled;HMB;KH;Talgo;16 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD
2026-04-07 21:55:52;08-04-2026;15:03:00;1174;Scheduled;HMB;KH;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-08 03:29:55;08-04-2026;17:02:30;397;Scheduled;KH;HMB;Talgo;16 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD
2026-04-08 03:29:55;08-04-2026;17:03:00;394;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-08 05:55:02;08-04-2026;19:02:30;399;Scheduled;KH;HMB;German IC Coaches;9 cars (Nos. 1-111);EB + AV + BVS + BPX + BV + BV + BPB + BPX + EB
2026-04-08 07:51:25;08-04-2026;19:03:00;1172;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-111);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-04-08 15:45:09;09-04-2026;09:02:30;1173;Scheduled;KH;HMB;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-08 19:38:45;09-04-2026;11:02:30;393;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-04-08 19:38:45;09-04-2026;11:03:00;398;Scheduled;HMB;KH;German IC Coaches;9 cars (Nos. 1-111);EB + BPX + BPB + BV + BV + BPX + BVS + AV + EB
2026-04-08 19:38:45;09-04-2026;13:02:30;1175;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-08 20:59:21;09-04-2026;13:03:00;396;Scheduled;HMB;KH;Talgo;16 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD
2026-04-08 21:57:43;09-04-2026;15:03:00;1174;Scheduled;HMB;KH;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-09 03:26:06;09-04-2026;17:02:30;397;Scheduled;KH;HMB;Talgo;16 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD
2026-04-09 05:56:01;09-04-2026;17:03:00;394;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-09 05:56:01;09-04-2026;19:02:30;399;Scheduled;KH;HMB;German IC Coaches;9 cars (Nos. 1-111);EB + AV + BVS + BPX + BV + BV + BPB + BPX + EB
2026-04-09 07:53:05;09-04-2026;19:03:00;1172;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-111);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-04-09 17:20:15;10-04-2026;09:02:30;1173;Scheduled;KH;HMB;IC3;4 cars (Nos. 71-82);MFU + MFA
2026-04-09 19:34:23;10-04-2026;11:02:30;393;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-04-09 19:34:23;10-04-2026;11:03:00;398;Scheduled;HMB;KH;German IC Coaches;9 cars (Nos. 1-111);EB + BPX + BPB + BV + BV + BPX + BVS + AV + EB
2026-04-09 21:01:11;10-04-2026;13:02:30;1175;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-09 21:01:11;10-04-2026;13:03:00;396;Scheduled;HMB;KH;Talgo;16 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD
2026-04-10 03:37:57;10-04-2026;15:03:00;1174;Scheduled;HMB;KH;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-10 03:37:57;10-04-2026;17:02:30;397;Scheduled;KH;HMB;Talgo;16 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD
2026-04-10 03:37:57;10-04-2026;17:03:00;394;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-111);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-04-10 06:05:34;10-04-2026;19:02:30;399;Scheduled;KH;HMB;German IC Coaches;9 cars (Nos. 1-111);EB + AV + BVS + BPX + BV + BV + BPB + BPX + EB
2026-04-10 07:57:46;10-04-2026;19:03:00;1172;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-111);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-04-10 16:05:13;11-04-2026;09:02:30;1173;Scheduled;KH;HMB;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-10 17:04:13;11-04-2026;11:02:30;393;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-10 17:04:13;11-04-2026;11:03:00;398;Scheduled;HMB;KH;German IC Coaches;9 cars (Nos. 1-111);EB + BV + BV + BPX + BPX + BPB + BV + AV + EB
2026-04-10 19:09:31;11-04-2026;13:02:30;1175;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-10 19:51:12;11-04-2026;13:03:00;396;Scheduled;HMB;KH;Talgo;16 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD
2026-04-10 21:52:48;11-04-2026;15:03:00;1174;Scheduled;HMB;KH;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-11 05:38:05;11-04-2026;17:02:30;397;Scheduled;KH;HMB;Talgo;16 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD
2026-04-11 05:38:05;11-04-2026;17:03:00;394;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-111);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-04-11 07:15:18;11-04-2026;19:02:30;399;Scheduled;KH;HMB;German IC Coaches;9 cars (Nos. 1-111);EB + AV + BV + BPB + BPX + BPX + BV + BV + EB
2026-04-11 07:15:18;11-04-2026;19:03:00;1172;Scheduled;PA;KH;Unknown;6 cars (Nos. 71-92);MFA + MFA + MFA
2026-04-11 15:46:21;12-04-2026;09:02:30;1173;Scheduled;KH;HMB;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-11 17:47:33;12-04-2026;11:02:30;393;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-11 17:47:33;12-04-2026;11:03:00;398;Scheduled;HMB;KH;German IC Coaches;9 cars (Nos. 1-111);EB + BPB + BV + BV + BPX + BPX + BVS + AV + EB
2026-04-11 19:03:26;12-04-2026;13:02:30;1175;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-11 19:47:34;12-04-2026;13:03:00;396;Scheduled;HMB;KH;Talgo;16 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD
2026-04-11 21:47:03;12-04-2026;15:03:00;1174;Scheduled;HMB;KH;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-11 23:49:33;12-04-2026;17:02:30;397;Scheduled;KH;HMB;Talgo;16 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD
2026-04-11 23:49:33;12-04-2026;17:03:00;394;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-111);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-04-12 06:01:23;12-04-2026;19:02:30;399;Scheduled;KH;HMB;German IC Coaches;9 cars (Nos. 1-111);EB + AV + BVS + BPX + BPX + BV + BV + BPB + EB
2026-04-12 07:42:42;12-04-2026;19:03:00;1172;Scheduled;HMB;KH;IC3;4 cars (Nos. 22-25);MFU + MFU
2026-04-12 09:02:46;12-04-2026;13:02:30;2923;Scheduled;KH;HMB;IC3;4 cars (Nos. 51-54);MFU + MFU
2026-04-12 15:49:56;13-04-2026;09:02:30;1173;Scheduled;KH;HMB;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-12 17:50:43;13-04-2026;11:02:30;393;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-12 17:50:43;13-04-2026;11:03:00;398;Scheduled;HMB;KH;German IC Coaches;9 cars (Nos. 1-111);EB + AV + BVS + BPX + BPX + BV + BV + BPB + EB
2026-04-12 19:06:03;13-04-2026;13:02:30;1175;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-12 19:06:03;13-04-2026;13:03:00;396;Scheduled;HMB;KH;Talgo;16 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD
2026-04-12 21:48:34;13-04-2026;15:03:00;1174;Scheduled;HMB;KH;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-13 03:50:33;13-04-2026;17:02:30;397;Scheduled;KH;HMB;Talgo;16 cars (Nos. 1-25);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD
2026-04-13 03:50:33;13-04-2026;17:03:00;394;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-13 06:25:08;13-04-2026;19:02:30;399;Scheduled;KH;HMB;German IC Coaches;9 cars (Nos. 1-111);EB + BPB + BV + BV + BPX + BPX + BVS + AV + EB
2026-04-13 09:07:38;13-04-2026;19:03:00;1172;Scheduled;HMB;KH;IC3;4 cars (Nos. 51-54);MFU + MFU
2026-04-13 15:42:50;14-04-2026;09:02:30;1173;Scheduled;KH;HMB;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-13 17:17:22;14-04-2026;11:02:30;393;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD + EB
2026-04-13 17:17:22;14-04-2026;11:03:00;398;Scheduled;HMB;KH;German IC Coaches;9 cars (Nos. 1-111);EB + AV + BVS + BPX + BPX + BV + BV + BPB + EB
2026-04-13 19:36:33;14-04-2026;13:02:30;1175;Scheduled;KH;HMB;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-13 19:36:33;14-04-2026;13:03:00;396;Scheduled;HMB;KH;Talgo;16 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD
2026-04-13 21:06:57;14-04-2026;15:03:00;1174;Scheduled;HMB;KH;IC3;4 cars (Nos. 71-82);MFU + MFU
2026-04-14 03:37:43;14-04-2026;17:02:30;397;Scheduled;KH;HMB;Talgo;16 cars (Nos. 1-25);EB + BPD + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPH + AP + APT + BPD
2026-04-14 03:37:43;14-04-2026;17:03:00;394;Scheduled;HMB;KH;Talgo;17 cars (Nos. 1-111);EB + BPD + APT + AP + BPH + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BP + BPT + BPD + EB
2026-04-14 06:07:40;14-04-2026;19:02:30;399;Scheduled;KH;HMB;German IC Coaches;9 cars (Nos. 1-111);EB + BPB + BV + BV + BPX + BPX + BVS + AV + EB
